Manager_Issues,Career_Plateau,Education,Job_Hopper,WorkLifeBalance,High_Mobility,Age_Satisfaction_Interact,New_Employee,JobInvolvement,EnvironmentSatisfaction,Young_Talent_Risk,NumCompaniesWorked_log,RelationshipSatisfaction,DailyRate,OverTime,HourlyRate,DistanceFromHome,Age,StockOptionLevel_log,MonthlyIncome_log,Burnout_Risk,YearsInCurrentRole_log,JobLevel,BusinessTravel,PercentSalaryHike,Low_Income_Experience_Ratio,YearsWithCurrManager_log,Underpaid,MonthlyRate,EmployeeNumber,TotalWorkingYears,Promotion_Delay_Ratio,TrainingTimesLastYear_sqrt,Work_Life_Imbalance,Travel_Family_Impact,JobSatisfaction,MaritalStatus,Career_Stagnation,YearsAtCompany_log,Low_Company_Investment,YearsSinceLastPromotion_sqrt,Overall_Satisfaction,Total_Compensation_Score,Total_Engagement,OT_Distance_Interact,Work_Burden_Score
-0.31057716647816147,-0.2197063799068155,-0.8895068066119347,1.5089821162051678,-2.4933062715179415,-0.322405601340016,-0.4478610970062863,-0.412983181991962,0.38346016886785095,-0.6623295253314097,-0.36855309214958587,1.656650061046856,-1.5863073665565792,0.7395621361582444,1.5910856036235925,1.3856217983583334,-1.010888926564226,0.4463605162931314,-1.0551639010937028,0.21820993233825992,-0.1523376219285713,0.2934798372035007,-0.05786893140089661,0.5903920287053083,-1.148284922416038,-0.11520728298811019,0.5487759186431724,-0.328860572988171,0.7279275737249343,-1.709058232992938,-0.42608055872082135,-1.0811756215477206,-3.5159498152934097,1.6621823098857589,-1.0380000187263678,1.1528751241817474,1.2371300550513977,-0.871748853905686,0.18079849337061837,7.5630681604756145,-0.9957587646922558,-0.8175039869751882,1.5681300946954084,1.25474816604484,-0.2783097328231604,-0.27830973282316046
3.2198117180978145,-0.2197063799068155,-0.8895068066119347,1.5089821162051678,0.3375642903693819,-0.322405601340016,-0.09944456536193894,2.421406109509475,-1.0219165205596636,1.1663032248720078,-0.36855309214958587,1.2811682776964408,-0.6604841742822821,1.4116488492063684,1.5910856036235925,1.2873243962807432,-0.8872158930023872,0.007688073735545297,-1.0551639010937028,-1.379628770945686,-0.1523376219285713,-1.7375161286166463,-0.9632376968665342,0.5903920287053083,-0.05216908701152066,-0.12805792571335078,-1.6774363614796373,-0.328860572988171,-1.6751660000090645,-1.7040604878705614,-0.5564886895058178,-1.0811756215477206,0.2668137327911472,0.33400270018573297,-1.0380000187263678,0.24615441840637306,1.2371300550513977,-0.871748853905686,-2.401926111453987,-0.13222147133698628,-0.9957587646922558,0.6912555513776253,-0.0694196541202123,-0.39048335837262077,-0.1113927248851149,-0.11139272488511495
-0.31057716647816147,-0.2197063799068155,1.0596383795633142,-0.6626983774432191,0.3375642903693819,-0.322405601340016,0.10247865184103497,-0.412983181991962,0.38346016886785095,1.1663032248720078,-0.36855309214958587,-0.59054946148653,0.2653390179920149,1.458769319862879,1.5910856036235925,-0.48202884111588057,-0.7635428594405484,-0.43098436882204083,-1.0551639010937028,-0.8781622178356205,-0.1523376219285713,0.8865909274444564,-0.9632376968665342,-0.9113918904664113,-1.148284922416038,-0.21050464676399103,-1.6774363614796373,-0.328860572988171,1.245599197640003,-1.7023945728297694,-0.42608055872082135,0.662891029912312,0.2668137327911472,0.40390689016994463,-0.3188142914659558,0.24615441840637306,-0.13170966365566228,0.5652615415563137,0.5143575519857536,-0.13222147133698628,0.666003107611106,0.9741479648187775,0.7474539822055405,0.4321324038361096,0.05552428305293063,0.055524283052930536
-0.31057716647816147,-0.2197063799068155,-1.8640793996995593,1.5089821162051678,0.3375642903693819,-0.322405601340016,1.4367555968881376,-0.412983181991962,0.38346016886785095,-1.5766459004331184,-0.36855309214958587,1.8140662292491068,1.191162210266312,-0.5277305220247496,-0.6285016957746118,-1.2684080577366024,-0.8872158930023872,-1.08899303265842,0.4732229611342822,-0.6115616305114807,-0.1523376219285713,-0.35114570137176776,-0.9632376968665342,0.5903920287053083,-0.8742559635649088,0.11982186937406021,-0.31244055142234634,-0.328860572988171,0.3274354233754234,-1.6990627427481848,-0.6868968202908143,1.088318009971272,0.2668137327911472,-1.0640810994985055,0.40037143579445617,-0.6605662873690014,-0.13170966365566228,-0.1016023484061829,-0.9437842797341173,-0.13222147133698628,0.36106412235949575,-0.8175039869751882,-1.0344776250892371,-0.39048335837262077,-0.44522674076120594,-0.445226740761206
-0.31057716647816147,-0.2197063799068155,-0.8895068066119347,-0.6626983774432191,-1.0778709905742798,-0.322405601340016,0.09851937307234943,-0.412983181991962,0.38346016886785095,1.1663032248720078,-0.36855309214958587,-1.6261610706618284,0.2653390179920149,0.49899973333290115,-0.6285016957746118,0.6483912827764069,-0.8872158930023872,-0.5406524794614374,-1.0551639010937028,-0.7974466188942048,-0.1523376219285713,0.8865909274444564,-0.9632376968665342,-0.9113918904664113,-0.6002270047137794,-0.20348879562850908,0.7403039347158711,-0.328860572988171,-0.3432869415232306,-1.6973968277073928,-0.42608055872082135,0.7295984058490442,-0.42733631182433485,-0.36503919965638615,-1.0380000187263678,1.1528751241817474,1.2371300550513977,0.5123233001055643,0.3580290882237666,-0.13222147133698628,0.666003107611106,1.1627429071128794,0.0653966596451287,1.25474816604484,-0.44522674076120594,-0.445226740761206
3.2198117180978145,-0.2197063799068155,0.08506578647568969,1.5089821162051678,-1.0778709905742798,-0.322405601340016,-3.698428966097299,2.421406109509475,1.7888368582953658,0.251986849770299,-0.36855309214958587,0.7784546200738082,-1.5863073665565792,1.2901276354079991,1.5910856036235925,0.7466886848539971,-0.7635428594405484,2.420386507802269,2.001609823362267,-1.0081905722892024,-0.1523376219285713,-1.7375161286166463,-0.9632376968665342,0.5903920287053083,1.3179757072441263,-0.5419796380770757,-1.6774363614796373,-0.328860572988171,-0.6105630516967714,-1.6940649976258084,0.09555196441916462,-1.0811756215477206,0.2668137327911472,1.1029487900120638,0.40037143579445617,-1.5672869931443758,-0.13170966365566228,-0.871748853905686,-1.4819410448947359,-0.13222147133698628,-0.9957587646922558,-1.8547761695927467,0.2945660949350565,-0.9388938665117743,0.05552428305293063,0.055524283052930536
3.2198117180978145,-0.2197063799068155,-1.8640793996995593,-0.6626983774432191,0.3375642903693819,3.1016830844243874,0.3994245594924676,2.421406109509475,0.38346016886785095,1.1663032248720078,-0.36855309214958587,-0.59054946148653,-0.6604841742822821,1.374448477635439,-0.6285016957746118,0.05860687031086561,1.8335908453580667,-0.7599887007402304,0.4732229611342822,-0.9951814718930698,-0.1523376219285713,-1.7375161286166463,-0.9632376968665342,0.5903920287053083,1.866033624946385,3.425247724897935,-1.6774363614796373,-0.328860572988171,-0.1363589635941366,-1.6923990825850161,-1.3389374742157967,-1.0811756215477206,-0.42733631182433485,0.4738110801541566,1.8387428903152798,0.24615441840637306,-1.5005493823627223,-0.871748853905686,-1.4819410448947359,-0.13222147133698628,-0.9957587646922558,0.6912555513776253,0.22835123315539801,0.4321324038361096,-0.44522674076120594,-0.445226740761206
-0.31057716647816147,-0.2197063799068155,0.08506578647568969,-0.6626983774432191,0.3375642903693819,-0.322405601340016,-0.17071158319828272,-0.412983181991962,-1.0219165205596636,1.1663032248720078,-0.36855309214958587,-1.6261610706618284,-0.6604841742822821,-1.4577398112979838,-0.6285016957746118,-1.0718132535814218,1.709917811796228,0.11735618437494183,-1.0551639010937028,0.9212583890419918,-0.1523376219285713,0.8865909274444564,0.8474998340647409,-0.9113918904664113,1.5920046660952556,-0.2737834414000766,1.0525552586349458,3.040802340376539,-0.7761335683674333,-1.6907331675442239,-0.16526429715082835,-0.10636202708753177,-0.42733631182433485,0.40390689016994463,-1.0380000187263678,0.24615441840637306,1.2371300550513977,-0.01475016794510865,0.6541981280260095,-0.13222147133698628,-0.0363401003888533,0.6912555513776253,-1.2950562479320349,-0.39048335837262077,-0.44522674076120594,-0.445226740761206
-0.31057716647816147,4.5515291837411915,0.08506578647568969,1.5089821162051678,-1.0778709905742798,-0.322405601340016,0.13019360322183543,-0.412983181991962,0.38346016886785095,0.251986849770299,-0.36855309214958587,1.2811682776964408,-0.6604841742822821,1.2281270161231168,-0.6285016957746118,1.3856217983583334,2.204609946043583,-0.10198003690385123,1.3672719621325253,0.013655771197901642,-0.1523376219285713,0.8865909274444564,-0.05786893140089661,0.5903920287053083,-0.6002270047137794,-0.6976778990081729,0.9062130487169189,-0.328860572988171,0.31969848334408413,-1.6890672525034318,0.747592618344147,1.6848273941208514,0.2668137327911472,1.3825655499489118,0.40037143579445617,0.24615441840637306,-0.13170966365566228,1.2424562837733584,0.3580290882237666,-0.13222147133698628,1.5426244242483098,-0.25171916009288287,1.5212258051875547,0.4321324038361096,-0.44522674076120594,-0.445226740761206
-0.31057716647816147,-0.2197063799068155,0.08506578647568969,-0.6626983774432191,0.3375642903693819,-0.322405601340016,0.4192209533358961,-0.412983181991962,1.7888368582953658,-1.5766459004331184,-0.36855309214958587,-1.6261610706618284,0.2653390179920149,0.012914878139424015,-0.6285016957746118,0.8941347879703825,0.8442065768633561,-0.21164814754324776,0.4732229611342822,-1.153538365258075,-0.1523376219285713,0.2934798372035007,-0.9632376968665342,0.5903920287053083,-0.6002270047137794,0.05925320384134116,0.04499657865139991,-0.328860572988171,0.3059126629246067,-1.6874013374626395,-0.6868968202908143,-1.0811756215477206,1.3675769261639135,-0.08542243971953857,0.40037143579445617,-0.6605662873690014,-0.13170966365566228,-0.871748853905686,-0.02379921317486605,-0.13222147133698628,-0.9957587646922558,-1.1003964004163405,0.1155205725332349,0.15792714976653283,-0.44522674076120594,-0.445226740761206
